n02112018_10174,phase,110,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,1.66E-05,0.001605862,1.46E-05,0.000114669,7.09E-05,0.000367736,1.54E-05,0.001872529,0.000273879,0.000317046,0.995043535,5.82E-06,7.38E-05,3.97E-05,6.14E-05,0.000106484,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
n02112018_10174,phase,125,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,2.85E-05,0.016889332,1.88E-05,0.000123844,2.25E-05,0.000113813,2.20E-05,0.000435681,6.91E-05,0.000529898,0.981475221,1.62E-05,5.10E-05,1.86E-05,1.61E-05,0.000169551,10,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0
n02112350_2615,phase,80,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,9.16E-07,0.002035817,1.38E-06,6.28E-05,5.10E-07,3.36E-05,1.38E-06,0.023354952,3.56E-05,1.19E-05,0.974435722,7.32E-06,2.74E-06,1.18E-05,1.93E-06,1.66E-06,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
n02112350_2615,phase,95,,,,7,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,5.17E-05,0.079862416,0.000353502,0.056282312,0.000213646,0.000829284,9.38E-05,0.496972067,0.003147717,0.000903785,0.355938254,0.004146255,0.000200229,0.000736523,0.000119671,0.00014887,10,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
n02112350_2615,phase,110,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,7,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,9.68E-05,0.150407093,0.001308333,0.071173863,0.000525943,0.001370285,0.000279571,0.366109182,0.008489529,0.002639815,0.38106725,0.012285484,0.000423066,0.003311901,0.000211457,0.00030047,10,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0
n02112350_2615,phase,125,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.000129253,0.153816338,0.001515625,0.040453733,0.000748896,0.001916446,0.000423444,0.333639713,0.012276758,0.005413847,0.42803923,0.01285935,0.000688049,0.007291015,0.000376963,0.000411343,10,0,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0
n02113023_14422,phase,80,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,1.69E-05,0.002992458,9.73E-05,0.040989548,0.000313332,0.000815919,7.98E-05,0.101054781,0.000820686,0.002995257,0.841591303,0.000501535,0.001373625,0.004865819,0.001150313,0.000341364,10,0,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0
n02113023_14422,phase,95,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,2.27E-05,0.004383521,0.000112499,0.020757573,0.00077526,0.000875736,7.85E-05,0.57235827,0.00108114,0.00187131,0.390550514,0.000721442,0.0016454,0.00335168,0.001154371,0.000260009,10,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0
n02113023_14422,phase,110,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0.000449326,0.019840014,0.001766422,0.066810885,0.010211459,0.004327989,0.000980165,0.292642793,0.008869395,0.006688774,0.555968976,0.005384721,0.002776794,0.019943479,0.001852234,0.001486575,10,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0
n02113023_14422,phase,125,,,,,,,,,,,,,,,,,,,,12,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.003846583,0.030003243,0.015220819,0.062265562,0.035661993,0.049433405,0.006702531,0.045157148,0.069209893,0.118989792,0.228748898,0.034680156,0.014188662,0.267978922,0.002358163,0.015554229,10,0,1,0,2,0,0,0,2,0,0,1,0,1,0,0,0
n02113624_4001,phase,80,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,7.08E-09,1.49E-06,1.54E-07,1.33E-06,5.07E-08,4.53E-07,4.53E-08,5.62E-06,2.42E-06,5.44E-06,0.999982075,1.05E-09,1.26E-07,3.29E-08,1.91E-09,7.51E-07,10,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0
n02113624_4001,phase,95,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5.08E-06,0.001125633,0.000116008,0.001164641,3.33E-05,0.000279434,9.51E-05,0.00120681,0.001107,0.001860014,0.992381233,1.47E-05,2.92E-05,5.67E-05,2.08E-06,0.000523038,10,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
n02113624_4001,phase,110,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,,,0.001940443,0.025561118,0.017241722,0.115615726,0.010192246,0.040809674,0.009874171,0.025898606,0.162707274,0.171631003,0.284828341,0.01934145,0.007424203,0.085350278,0.000711426,0.020872318,10,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0
n02113624_4001,phase,125,7,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,0.001728808,0.007921534,0.005812926,0.058334157,0.004614308,0.071332269,0.006736676,0.019510476,0.154027599,0.207947276,0.207990077,0.008487939,0.017443278,0.219030917,0.000621207,0.008460554,10,0,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0
n02113624_613,phase,80,,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,5.33E-06,0.000575015,7.32E-06,0.000307903,3.42E-05,0.000218533,1.02E-05,0.000105043,0.000792812,0.002241873,0.994769751,0.000125597,0.000209604,0.000260772,0.000286283,4.98E-05,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
n02113624_613,phase,95,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,0.000143753,0.039062379,0.000826907,0.008865097,0.008650484,0.049785586,0.000304234,0.00681892,0.043347032,0.059236581,0.57704012,0.095942814,0.005063003,0.052550919,0.049206174,0.003155997,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
n02113624_613,phase,110,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,10,0.000105196,0.01246177,0.000917801,0.006722845,0.004672714,0.069964528,0.00027217,0.012299332,0.014309731,0.034193674,0.015519029,0.013199379,0.003708606,0.793939502,0.016277138,0.001436585,10,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0
n02113624_613,phase,125,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,0.000423612,0.01310858,0.001918674,0.010536306,0.003327107,0.069014023,0.00047845,0.03243305,0.025348631,0.086180158,0.053453051,0.011450775,0.010892338,0.676958594,0.002416552,0.002060099,10,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0
n02113712_6618,phase,80,,,,,,,,11,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.00031625,0.470581159,0.016628572,0.02168605,0.007372167,0.014252786,0.001380594,0.034770902,0.003326073,0.012974463,0.245002944,0.156961447,0.000433806,0.001990439,0.000116474,0.012205874,10,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0
n02113712_6618,phase,95,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,10,,,,,,,,,,,,,,0.00033263,0.559911507,0.004759805,0.025679305,0.002919428,0.010068122,0.000613174,0.033319884,0.003016082,0.005486211,0.224372805,0.122368708,0.000500968,0.002721772,0.00011334,0.003816259,10,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0
n02113712_6618,phase,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,10,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,0.000970904,0.421743747,0.003236679,0.03838563,0.002941693,0.009169715,0.000896817,0.079788861,0.006768504,0.01242385,0.326548682,0.082232174,0.002288601,0.007573515,0.000237151,0.004793477,10,0,1,0,0,1,0,0,1,0,0,4,0,0,0,0,0
n02113712_6618,phase,125,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0.00468233,0.218038622,0.004933413,0.061016032,0.00760947,0.038390634,0.002891771,0.124220824,0.025627035,0.0556359,0.284326064,0.077542747,0.013081739,0.06889255,0.000775067,0.012335802,10,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0
n02113712_913,phase,80,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4.69E-06,0.001951861,5.27E-07,0.001734379,2.76E-06,3.15E-05,9.43E-06,9.95E-05,5.00E-05,0.002348147,0.993596517,0.000104424,8.36E-06,4.07E-05,8.82E-06,8.43E-06,10,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0
n02113712_913,phase,95,,,,,,,,,,,,,,10,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,7.40E-06,0.008759107,1.44E-06,0.003976534,3.57E-06,8.71E-05,6.58E-06,0.000390027,5.08E-05,0.001545676,0.984424248,0.000620232,2.52E-05,8.74E-05,7.73E-06,6.91E-06,10,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0
n02113712_913,phase,110,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,2.08E-05,0.071103952,1.00E-05,0.010796518,2.26E-05,0.000318237,1.00E-05,0.008090858,0.000308608,0.002963172,0.902916476,0.002066433,0.000103193,0.001172437,8.00E-05,1.67E-05,10,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0
n02113712_913,phase,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0.00019156,0.140737087,0.000376898,0.022617128,0.000373404,0.005621585,0.00013609,0.034133337,0.00921641,0.011642877,0.752286466,0.011737813,0.001235616,0.009300422,0.000231642,0.000161665,10,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0
n02123045_10431,phase,80,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,4.60E-07,0.000381681,3.32E-06,4.72E-05,1.48E-06,0.00032495,2.34E-06,0.998068782,2.40E-05,2.28E-05,0.000804922,1.58E-06,0.000276356,2.13E-05,9.50E-06,9.29E-06,7,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0
n02123045_10431,phase,95,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1.22E-05,0.257355754,6.48E-05,0.003348672,3.86E-05,0.00386821,8.16E-05,0.706444516,0.00071913,0.000407542,0.025263861,0.000230736,0.001068543,0.000690189,0.000116289,0.000289382,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_10431,phase,110,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,0.000151339,0.740259422,0.000698722,0.02486059,0.0003359,0.007535538,0.000149088,0.067994638,0.004446082,0.003507813,0.129134303,0.010987977,0.001003971,0.007737448,9.27E-05,0.001104483,7,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0
n02123045_10431,phase,125,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,0.004036149,0.123576236,0.009648186,0.033013617,0.006521314,0.12662276,0.002821887,0.084850452,0.043977166,0.144978351,0.202671611,0.048332549,0.011219402,0.134601437,0.000854476,0.022274407,7,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
n02123045_10717,phase,80,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52E-09,3.58E-06,1.76E-08,1.35E-05,2.00E-08,2.96E-05,2.73E-08,0.995267111,1.31E-06,1.62E-06,0.004617964,1.11E-07,1.45E-05,3.43E-05,1.62E-05,1.41E-07,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_10717,phase,95,,,,,,,,,7,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,1.64E-08,1.55E-05,1.86E-07,0.000640288,1.28E-07,8.15E-05,1.76E-07,0.986915297,3.02E-06,5.10E-06,0.011985567,3.04E-06,1.29E-05,0.000277943,5.86E-05,7.60E-07,7,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0
n02123045_10717,phase,110,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,7.84E-07,0.000228377,9.45E-06,0.016498701,3.01E-06,0.001616382,3.97E-06,0.899739892,0.000130002,0.000129022,0.077192243,0.000523854,4.36E-05,0.003696145,0.00016918,1.54E-05,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_10717,phase,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,5.17E-05,0.019371215,0.000189124,0.017841287,0.000122466,0.115289298,8.18E-05,0.404930278,0.007739687,0.006291601,0.335643392,0.032673501,0.000877991,0.057165365,0.000845244,0.00088601,7,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
n02123045_2719,phase,80,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1.78E-08,9.45E-08,3.81E-08,7.79E-06,1.17E-07,6.48E-06,5.99E-08,0.999927006,1.04E-05,2.72E-06,1.95E-06,4.77E-08,2.10E-05,2.18E-05,3.09E-07,1.28E-07,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_2719,phase,95,,,,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1.55E-08,1.69E-07,4.12E-08,2.43E-05,5.62E-08,1.66E-06,3.43E-08,0.999919772,7.09E-06,4.08E-06,6.89E-06,6.07E-08,1.35E-05,2.18E-05,1.71E-07,3.67E-07,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_2719,phase,110,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,6.40E-08,4.32E-06,2.58E-07,0.000157952,3.22E-07,3.65E-06,7.27E-08,0.999599369,1.30E-05,1.59E-05,6.78E-05,1.60E-06,5.55E-06,0.000125818,4.38E-07,3.93E-06,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_2719,phase,125,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,7,0.000137987,0.044462599,0.0015253,0.030382429,0.003764409,0.030736989,0.000400099,0.366522755,0.011744229,0.073303536,0.100502155,0.01974571,0.0054746,0.308593223,0.001001525,0.001702457,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
n02123045_5057,phase,80,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,3.50E-08,7.86E-08,5.24E-09,1.82E-06,2.22E-07,6.50E-06,2.30E-08,0.999829303,6.51E-05,1.50E-05,3.51E-05,5.39E-08,3.65E-05,9.14E-06,1.05E-06,5.98E-08,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_5057,phase,95,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,4.48E-08,3.06E-07,5.29E-09,8.76E-06,1.99E-07,6.03E-07,3.44E-08,0.999906981,2.78E-05,1.24E-05,2.33E-05,6.34E-07,4.22E-06,1.35E-05,1.20E-06,9.80E-08,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_5057,phase,110,,,,,,,,,,,,,,,7,,,,,,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7.78E-06,0.002099151,3.17E-05,0.123091725,0.000183262,0.000303479,2.02E-05,0.69044807,0.003343728,0.001915324,0.052172855,0.105357435,0.000419552,0.02046412,8.67E-05,5.49E-05,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_5057,phase,125,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,0.000258021,0.127464092,0.004722733,0.142112275,0.003068008,0.017861402,0.002240107,0.105890281,0.026792196,0.134791885,0.146750515,0.143421216,0.005883104,0.132451588,0.001438285,0.004854293,7,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
n02123045_7197,phase,80,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,1.16E-07,6.89E-07,9.81E-08,2.37E-05,3.71E-07,2.78E-05,1.67E-07,0.999707872,8.31E-05,1.25E-05,1.73E-05,3.69E-07,0.000113895,1.07E-05,1.00E-06,3.27E-07,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_7197,phase,95,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6.25E-08,2.46E-06,2.28E-07,2.55E-05,5.04E-07,5.24E-05,2.57E-07,0.999733118,8.81E-05,8.43E-06,3.58E-05,1.00E-06,2.68E-05,2.31E-05,1.68E-06,4.57E-07,7,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0
n02123045_7197,phase,110,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1.37E-05,0.001936734,8.91E-05,0.010032552,0.000195366,0.001308475,6.19E-05,0.930078314,0.004967594,0.00158354,0.043382888,0.000940245,0.000494898,0.004696151,1.03E-05,0.000208326,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
n02123045_7197,phase,125,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,0.003490851,0.013066232,0.011193271,0.053572134,0.008873851,0.078360475,0.005276129,0.10147958,0.072113672,0.313769141,0.141853109,0.033064158,0.01356381,0.140873785,0.000412516,0.009037286,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
