n02123159_6960,phase,125,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,0.0003352386068803,0.0258123994966613,0.0051338851937443,0.1274057405481738,0.0055811112596332,0.0996093871369663,0.0012180316288721,0.2210110897241863,0.0236440742271299,0.1223057731929306,0.1497513773174841,0.0083511022200499,0.009276817924869,0.1973676372593173,0.0012897027577239,0.0019066315053768,7
n02123159_7390,phase,80,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.117922546178308e-07,1.630064956969566e-05,4.133522495343524e-06,0.0001143489176123,1.5208393140499809e-06,2.869725485360003e-05,2.891349357504704e-06,0.9995716721495717,0.0001229488197292,2.2553635088270318e-06,8.925007364911978e-05,1.6440016479844404e-05,2.1707115894981773e-05,3.0523185070853914e-06,2.107742345787092e-06,2.5620748562574894e-06,7
n02123159_7390,phase,95,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,6.688097409545416e-07,0.0001099647061758,1.911315726659624e-05,0.0001600098969109,1.0820829148599758e-05,7.482602734205853e-05,7.077393387664761e-06,0.9989511204257848,0.000298260115242,1.001941588319846e-05,0.0002531725824141,3.593251505217024e-05,2.6786868925559226e-05,1.4871690193955755e-05,6.769378177056341e-06,2.058618835445901e-05,7
n02123159_7390,phase,110,,,,,,,,,,,,,,,,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008069582087506,0.3493604627447517,0.0254019535198383,0.2683843350660931,0.0101889735375153,0.0029900455452771,0.0045820481903395,0.087042723251721,0.0210333666928863,0.0081449152328441,0.1220806371311921,0.0636770790490511,0.0007945013639137,0.008578858532711,0.000209616566305,0.0267235253668095,7
n02123159_7390,phase,125,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,0.0025357800929979,0.0621490496743156,0.0082365215837712,0.0341327596125001,0.011370921492682,0.0253413292559238,0.0057690397439538,0.0755617077489663,0.0815874693349343,0.122208240351136,0.1557589685993262,0.0507070730723652,0.0156367820544226,0.3346920141458835,0.002388694496684,0.0119236487401367,7
n02123159_899,phase,80,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,2.831106557940856e-07,4.950817775934503e-06,6.739287766448634e-07,4.20756895669091e-05,7.241096535409874e-07,1.7208794163471444e-05,7.418896027220486e-07,0.9998348519505896,9.237734503080383e-06,3.587614081107241e-06,5.618993185006057e-05,2.182139636067997e-07,1.4333359804321884e-05,9.82525037233602e-06,1.971313387486637e-06,3.126291253296553e-06,7
n02123159_899,phase,95,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.7747384022845814e-06,0.000887007201015,5.686434962580951e-06,0.0010363046155313,7.062084584608827e-06,0.0002328237881808,3.7959351077000015e-06,0.9957745930682744,9.418125414880232e-05,9.036787493191533e-05,0.0016290677648185,1.7823591605291431e-06,6.205357435403578e-05,0.0001064746139244,1.8303368686979916e-05,4.872132391582481e-05,7
n02123159_899,phase,110,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,3.970218496229916e-05,0.182582798250443,0.0002826251299542,0.0201082267716913,0.0004830433557425,0.0017024618396599,7.732231436481334e-05,0.3783784569360233,0.0059436654376124,0.0016100639668003,0.3950100556448394,0.0058201947237594,0.0006890933366129,0.0062633445190936,0.0001813369204643,0.0008276086679757,7
n02123159_899,phase,125,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,0.0037928583303287,0.0566728259604967,0.01555710375562,0.0683999629158336,0.0188840802276733,0.0482487530623572,0.0031344173119111,0.0778328994113656,0.0491536380760629,0.0652125479572361,0.4020480671852442,0.0830502285423515,0.0064225159957306,0.0933591397040385,0.0005839746997829,0.0076469868639664,7
n02123394_1756,phase,80,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0003586252907585,0.5924571507958466,0.0006767605289885,0.0139688270125996,0.0002988350367328,0.011794051295006,3.614916128245061e-05,0.1188470666795182,0.0025974483291334,0.0253570365898473,0.1029306400356482,0.07096537366314,0.0012299673422583,0.0568780815732914,0.0001002402023073,0.0015037464636409,7
n02123394_1756,phase,95,,,,,,,,,,,,,,,,,,,,4.0,,,,,7.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,0.0012507306708068,0.2913943461085802,0.0046838909069581,0.020667134401383,0.0012021622512464,0.0425939226262993,0.0001119601089181,0.042835283323347,0.0064834481560529,0.094051459452321,0.0795514916107366,0.2523812397604537,0.0037243260134122,0.1559736637829457,0.0003309126121792,0.0027640282143593,7
n02123394_1756,phase,110,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,13.0,0.0011546422305152,0.2363556421733343,0.0060628512281494,0.0079198440456651,0.0022124164309743,0.0197981680349396,0.0003050925425408,0.0432028011331792,0.0114489115541499,0.1606635033516151,0.2013826072906835,0.2443071820244615,0.004135173273528,0.0587511256036445,0.0005507904326257,0.0017492486499933,7
n02123394_1756,phase,125,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008775353277837,0.2772437624371947,0.0046592800856169,0.0078214889664706,0.0016413308782179,0.0122919624331662,0.0003420344166908,0.0487579284667289,0.0117250918392469,0.1673624292446335,0.3217482699911148,0.1138696676316557,0.0018028470391588,0.028352839211757,0.0004842457169063,0.0010192863136567,7
n02123394_2461,phase,80,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,4.553841139607079e-05,0.0002508822622114,3.348577294778856e-06,0.0015778351701513,0.0002502449873715,0.0001279278695244,0.0001449542115895,0.9872800673466652,0.0004460839395504,9.865457519868836e-05,0.0085405096574352,1.895461655073393e-05,0.0005244607297303,0.0004723809950167,1.3922790849164034e-05,0.0002042338594643,7
n02123394_2461,phase,95,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,0.0012682964380087,0.0182730489177409,0.0003229218369267,0.0232433226729089,0.0094791560821156,0.0316480806889916,0.0042220077158285,0.6062655304346662,0.0236437035424574,0.0043532773820199,0.0502791049883536,0.0019181675719188,0.0072984931570721,0.21233437379744,0.0015597314614553,0.0038907833120953,7
n02123394_2461,phase,110,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,0.0012564756571955,0.0204675139612513,0.0011889811875997,0.0112341135804416,0.0073668017487905,0.1657249823715765,0.0024351330303736,0.0213281775090699,0.0515542975036694,0.0082864078206349,0.0131495429862812,0.0094810712436217,0.0037786749691589,0.6704447739288324,0.0049382247747682,0.0073648277267339,7
n02123394_2461,phase,125,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,0.0013643264982433,0.0160679474574,0.0032778297168479,0.0089329823066547,0.0020798128163914,0.2909587687343446,0.0008466619407693,0.0215852790560695,0.0610191816156314,0.0298304691129422,0.0122918630246344,0.0092620292528597,0.0087013605023416,0.5229991334515234,0.0081258662057804,0.0026564883075658,7
n02123394_271,phase,80,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,0.0001244071274828,0.0002956463343397,8.88790794701338e-05,0.0023062681965034,0.0001911824035081,0.0024904193683902,2.297649198780088e-05,0.9771200705686586,0.0054850292697005,0.0071502078639314,0.0019328598227295,2.6718963678969e-05,0.0008042971844347,0.0009235041666107,0.0009606238973255,7.690926124765282e-05,7
n02123394_271,phase,95,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,7.0,0.0079114291169009,0.0475186233548294,0.0270933516620675,0.0417518730714482,0.0767401461033746,0.0625323235312605,0.0029925534341086,0.1466794103847361,0.1529116190439877,0.2498765682721385,0.0511020217541664,0.0023060641694083,0.0061925127792891,0.0807203623257077,0.0394395426970501,0.0042315982995259,7
n02123394_271,phase,110,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,0.0023851720022645,0.0146343496006325,0.0166051411238724,0.0472341741921923,0.0168582220782256,0.0391403636394123,0.0020778855045974,0.0842024223090246,0.207674654535322,0.1799375389760057,0.0566450780395896,0.0030491485277866,0.0069204226601034,0.287314567731682,0.0326394040433242,0.0026814550359643,7
n02123394_271,phase,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0024191697436489,0.007254150321698,0.0044591006449111,0.029039298314277,0.0088650801847189,0.029481894553904,0.0017125142292662,0.0505123061299765,0.0705415150835969,0.2194926930434107,0.0314178117166897,0.0031117074000679,0.007650526484766,0.5108972366569587,0.0213008478215705,0.0018441476705383,7
n02123394_2765,phase,80,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.563583132154011e-09,3.5114353440954363e-08,8.977541129199795e-09,5.409283532758685e-06,3.9062300948959566e-09,8.478315511455005e-08,5.116126873550689e-09,0.9999807814705772,1.447921724627794e-06,1.3362695197585638e-07,2.137939556737215e-06,3.1422614599398695e-08,1.168015218945169e-07,9.330480925491665e-06,6.213122966108609e-08,4.034603752155081e-07,7
n02123394_2765,phase,95,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,1.3930767455773047e-06,8.498548655192257e-05,4.22920565174997e-06,0.0003913648439123,1.9191724388666718e-06,2.2396106908217614e-05,1.6264272987059322e-06,0.9963737389002382,0.000205820402049,0.0001209901445997,0.0014345145874998,1.924372797452393e-05,7.711749448891731e-06,0.0013030946633146,1.0335416268567212e-05,1.6636089099159702e-05,7
n02123394_2765,phase,110,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,4.154314477839252e-05,0.0509394259716843,8.09428775593326e-05,0.0069793571752669,8.252595416190635e-05,0.0004692209294501,6.305960310529073e-05,0.7837088363002739,0.0041961711023082,0.008258280894814,0.1358273336406636,0.0021461723368436,0.0002090503802348,0.006369041013403,0.0003919194025982,0.0002371192728539,7
n02123394_2765,phase,125,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,0.0001511940443238,0.1179936500645114,0.0004017582347885,0.0219346265561284,0.0007141448149934,0.0015205056467027,0.000328834311325,0.5287611757931063,0.0103448343056939,0.00923201831712,0.2863651935458995,0.0084632410762711,0.0006879971275306,0.0110070091304834,0.0014338025682408,0.0006600144628804,7
n02123394_4542,phase,80,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,2.0066321439019127e-10,7.36101775182914e-09,9.505784922110386e-10,3.729873509174792e-07,6.875681639507393e-10,3.2862180409500875e-08,4.1644859049278057e-10,0.9999983679686548,1.605277791612208e-07,4.6899039804685096e-08,8.919327596624794e-07,6.725110800957353e-10,3.2812136647708625e-08,4.4531097784201265e-08,1.2474623894112292e-08,2.6715589660956505e-08,7
n02123394_4542,phase,95,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2291241381930942e-10,2.2018033779750804e-08,1.1411476383707774e-09,6.410578347980199e-07,6.999619149141906e-10,2.8276083612640082e-08,4.4087309843908703e-10,0.9999971558551574,1.171799941413871e-07,5.5576019938229706e-08,1.82439182715461e-06,1.222629782990478e-09,2.7405650241954864e-08,6.999959881525942e-08,1.0318248472388589e-08,4.4194026959956965e-08,7
n02123394_4542,phase,110,,,,,,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,1.7450220298400255e-09,6.039104689218413e-07,1.1963928508746925e-08,8.100956899878127e-06,2.1893699783085693e-09,2.971379292800632e-07,1.6931086246070563e-09,0.99983937692631,8.648043971019338e-07,6.60961145630439e-07,0.0001486620910351,2.2396797574031254e-08,8.712859132838118e-08,8.391353385613634e-07,3.877199947071285e-08,4.2818765793625066e-07,7
n02123394_4542,phase,125,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,6.223416542734206e-06,0.0592751470635689,7.842256302218689e-05,0.0028507081950768,2.50712104636684e-05,0.0010127246417749,7.950963759833861e-06,0.3721987355664662,0.0022095094154579,0.002551784403293,0.5564292510117853,0.0004365536525804,0.0001158613532879,0.0026377062959581,2.6280418664969005e-05,0.0001380698282969,7
n02123394_4666,phase,80,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,1.724555698878472e-06,0.0306079532837827,1.0659358532279052e-06,0.0008169577633828,3.0239992015394756e-05,0.000421571162359,2.385208417442514e-06,0.9549369603181252,2.288144093808213e-05,2.8764534055994717e-05,0.0126195216957466,8.350652739761028e-05,0.000243766314521,5.295837321724817e-05,4.340504011337072e-05,8.633785437524634e-05,7
n02123394_4666,phase,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,6.650407384016463e-05,0.405259895713193,2.3934163750801498e-05,0.0029426018664305,0.0002622611205331,0.0013101164295149,2.6256893830852328e-05,0.1995767638814945,0.0002048895535037,0.0002498869070408,0.3833266226188093,0.0054014043058265,0.0003463182780792,0.0001538716643825,0.0001623415043376,0.0006863310254321,7
n02123394_4666,phase,110,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,0.0079432723792893,0.2427599130206585,0.0067355578522997,0.03878873022881,0.0117267184377607,0.0089520935141618,0.0017214240847956,0.1338196770265093,0.0198608514392123,0.0187781426637881,0.3867367473731138,0.0865891315532553,0.003738218848249,0.0125784597867621,0.0020770823715086,0.0171939794198252,7
n02123394_4666,phase,125,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0204220848561072,0.0762971005773055,0.0205509248214639,0.1134840432750729,0.0326316154644639,0.0296055138137723,0.0054650327014378,0.1472210357715159,0.0453916796757948,0.1088667061853164,0.1857395041885861,0.0924489462411231,0.0130480281178086,0.0829244849199676,0.0019882534606464,0.0239150459296169,7
n02123394_4894,phase,80,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,2.229081629794168e-07,4.855945275268026e-05,1.340220298324575e-07,2.699721497304111e-05,5.935159776188683e-07,3.4940640829902832e-06,3.886241630586354e-07,0.9983424148689338,6.178235692760512e-06,3.462792121997428e-06,0.0015343563354372,4.297651130252361e-07,1.6163470240162355e-06,4.77558709360251e-06,2.4627328196978264e-05,1.7489382442980331e-06,7
n02123394_4894,phase,95,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,0.0008290280837584,0.0663462951514234,0.0008318943025888,0.0453753812728534,0.0061336970091603,0.0039703621927637,0.0015248858177962,0.8150820616662183,0.0089559118722666,0.0127330336239082,0.0205106107945881,0.0014994231407526,0.0005032579396868,0.0105868940790703,0.0043495210888354,0.0007677419643288,7
n02123394_4894,phase,110,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,0.0019316964341895,0.072857854161445,0.0012733686056079,0.0468504641717584,0.011222321079527,0.0069675536098782,0.0029687429749392,0.5737834111827873,0.0494029963195187,0.0392936650686473,0.0488842263598196,0.0057029574905574,0.0012173161014325,0.1272979003769095,0.0083897467720591,0.0019557792909228,7
n02123394_4894,phase,125,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008666508888642,0.0427189690424964,0.0011731053306185,0.0298458094012606,0.0061936114557159,0.0071249500299176,0.0010015907394582,0.5999569884711241,0.0279284202648385,0.0400750348455339,0.0833964453222058,0.0065394813155961,0.0026524643655321,0.1433211010703311,0.0063180417693878,0.0008873356871186,7
n02123394_513,phase,80,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.932649186099884e-06,0.0085524383310457,1.7794456959104284e-06,0.0002324460878236,3.0225026228603346e-06,1.9993010512413893e-05,1.3104004072551353e-06,0.2422936495433775,0.0001139868796426,0.0001778624687645,0.7483518555028968,0.0001554196086618,1.2343889083309772e-05,2.886732689261259e-05,2.609129830118506e-05,2.6001055085643177e-05,7
n02123394_513,phase,95,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,7.0,2.170121430886922e-05,0.0598410880060187,1.2963392274167214e-05,0.0009229435012318,2.6568403589806235e-05,9.23872496056358e-05,8.066335608108575e-06,0.1554411315257126,0.0006052418772637,0.0003699134062144,0.7815758169449254,0.0007750657101105,5.6288292142704905e-05,0.0001384837632141,1.8270386043048653e-05,9.406999173618616e-05,7
n02123394_513,phase,110,,,,,,,,,,,,4.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009121939528397,0.1086905422678035,0.0006969713730866,0.0073312463326961,0.0014151598327043,0.0057716769535612,0.0005214896879822,0.2706493105462725,0.0143129244815789,0.0142774720564579,0.544344610467266,0.0148840733380919,0.0020619142427307,0.0121920783151677,0.0001373298424907,0.0018010063092694,7
n02123394_513,phase,125,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.0014512604472076,0.0474485067778673,0.002503426754897,0.0085225094943036,0.0038233609297496,0.0401031216839801,0.0017295047652645,0.1311670475410599,0.0455784386561039,0.0722276564451915,0.4536594791261121,0.0309041597198948,0.010313579811692,0.1468801519847542,0.0005392752090137,0.0031485206529075,7
n02123394_525,phase,80,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2209956868557005,0.0095574624668511,0.001866629774746,0.0319952208626838,0.1306333971307298,0.0264152227099513,0.0210040697390502,0.0254889829787864,0.0881947013544631,0.0129677454471104,0.0356664353327153,0.0043533624040966,0.0031279756244359,0.3655695973259389,0.0048625049388708,0.017301005053869,7
